OrderLineID,Order_ID,product_id,Qty Ordered,Unit Price at Sale,Line Total,Currency
OL512311,ORD-105427,PRD2192,4,$425.79,1703.16,GBP
OL512312,ORD-105456,PRD2146,1,$75.51,75.51,USD
OL512313,ORD-105825,PRD2122,4,483.89,1935.56,US Dollar
OL512314,ORD-108623,PRD2144,4,378.6,1514.4,US Dollar
OL512315,ORD-107927,PRD2188,-1,358.8,,GBP
OL512316,ORD-103588,PRD2128,5,99.84,499.2,USD
OL512317,ORD-101334,PRD2236,1,8.28,8.28,EUR
OL512318,ORD-105931,PRD2013,5,362.5,1812.5,NGN
OL512319,ORD-107943,PRD2132,4,22.85,91.4,EUR
OL512320,ORD-100951,PRD2148,2,353.19,706.38,USD
OL512321,ORD-108413,PRD2169,999,135.57,135434.43,GBP
OL512322,ORD-106551,PRD2141,3,63.62,190.86,GBP
OL512323,ORD-101467,PRD2236,2,393.37,786.74,usd
OL512324,ORD-106309,PRD2222,5,357.17,1785.85,NGN
OL512325,ORD-108789,PRD2154,2,281.82,563.64,EUR
OL512326,ORD-108675,PRD2223,1,283.24,283.24,EUR
OL512327,ORD-101270,PRD2079,1,225.5,225.5,NGN
OL512328,ORD-101826,PRD2080,2,115.12,230.24,USD
OL512329,ORD-100469,PRD2168,5,178.67,893.35,US Dollar
OL512330,ORD-107647,PRD2142,3,499.65,1498.95,US Dollar
OL512331,ORD-108241,PRD2017,4,256.48,1025.92,usd
OL512332,ORD-100471,PRD2240,5,$327.34,1636.7,USD
OL512333,ORD-107041,PRD2142,3,122.45,367.35,NGN
OL512334,ORD-101750,PRD2068,5,437.25,2186.25,NGN
OL512335,ORD-107689,PRD2008,999,239.82,239580.18,EUR
OL512336,ORD-107138,PRD2122,4,154.3,617.2,usd
OL512337,ORD-102762,PRD2178,1,191.9,191.9,usd
OL512338,ORD-100966,PRD2166,5,376.46,1882.3,GBP
OL512339,ORD-106919,PRD2130,4,300.3,1201.2,EUR
OL512340,ORD-103664,PRD2207,1,$255.66,255.66,USD
OL512341,ORD-108134,PRD2061,999,455.73,455274.27,EUR
OL512342,ORD-107185,PRD2140,4,426.41,1705.64,NGN
OL512343,ORD-107897,PRD2089,5,282.47,1412.35,US Dollar
OL512344,ORD-103050,PRD2134,4,332.65,1330.6,NGN
OL512345,ORD-106941,PRD2208,5,433.59,2167.95,EUR
OL512346,ORD-106170,PRD2108,3,$360.84,1082.52,usd
OL512347,ORD-102433,PRD2032,999,220.26,220039.74,usd
OL512348,ORD-108605,PRD2113,5,236.12,1180.6,GBP
OL512349,ORD-104968,PRD2031,5,455.03,2275.15,EUR
OL512350,ORD-108798,PRD2166,3,467.6,1402.8,USD
OL512351,ORD-108172,PRD2188,1,123.42,123.42,usd
OL512352,ORD-102153,PRD2014,5,$49.09,245.45,NGN
OL512353,ORD-104197,PRD2064,0,58.45,,USD
OL512354,ORD-105909,PRD2228,2,366.76,733.52,EUR
OL512355,ORD-102578,PRD2056,0,$485.94,,NGN
OL512356,ORD-100046,PRD2220,0,$265.2,,US Dollar
OL512357,ORD-105523,PRD2021,2,204.61,409.22,NGN
OL512358,ORD-106895,PRD2117,-1,310.05,,US Dollar
OL512359,ORD-108831,PRD2080,1,$165.81,165.81,USD
OL512360,ORD-108908,PRD2007,3,176.65,529.95,USD
OL512361,ORD-108417,PRD2066,0,220.64,,EUR
OL512362,ORD-107236,PRD2059,999,450.6,450149.4,EUR
OL512363,ORD-103341,PRD2035,3,420.71,1262.13,NGN
OL512364,ORD-101875,PRD2150,0,246.25,,USD
OL512365,ORD-103005,PRD2231,3,230.63,691.89,GBP
OL512366,ORD-100552,PRD2173,999,153.24,153086.76,usd
OL512367,ORD-104501,PRD2034,3,376.27,1128.81,NGN
OL512368,ORD-105300,PRD2044,1,20.27,20.27,US Dollar
OL512369,ORD-106222,PRD2161,0,268.64,,usd
OL512370,ORD-104264,PRD2164,2,50.07,100.14,EUR
OL512371,ORD-105366,PRD2219,2,72.74,145.48,NGN
OL512372,ORD-100797,PRD2043,5,303.61,1518.05,US Dollar
OL512373,ORD-102682,PRD2112,-1,366.45,,usd
OL512374,ORD-102449,PRD2072,0,$226.06,,US Dollar
OL512375,ORD-108802,PRD2071,3,178.31,534.93,NGN
OL512376,ORD-103163,PRD2155,1,381.46,381.46,NGN
OL512377,ORD-101365,PRD2130,3,213.82,641.46,GBP
OL512378,ORD-102018,PRD2186,5,48.59,242.95,USD
OL512379,ORD-106396,PRD2130,5,283.45,1417.25,NGN
OL512380,ORD-105483,PRD2158,3,117.61,352.83,USD
OL512381,ORD-108589,PRD2096,1,$434.68,434.68,GBP
OL512382,ORD-103703,PRD2065,5,188.91,944.55,usd
OL512383,ORD-101048,PRD2167,5,475.63,2378.15,US Dollar
OL512384,ORD-107371,PRD2206,4,100.29,401.16,US Dollar
OL512385,ORD-104986,PRD2142,1,432.28,432.28,USD
OL512386,ORD-105790,PRD2113,1,301.3,301.3,US Dollar
OL512387,ORD-103734,PRD2012,4,265.92,1063.68,EUR
OL512388,ORD-107453,PRD2194,0,6.51,,GBP
OL512389,ORD-106467,PRD2203,5,9.75,48.75,USD
OL512390,ORD-107457,PRD2016,3,456.44,1369.32,NGN
OL512391,ORD-106479,PRD2190,2,195.54,391.08,EUR
OL512392,ORD-104838,PRD2238,-1,368.37,,GBP
OL512393,ORD-105159,PRD2214,1,$153.27,153.27,GBP
OL512394,ORD-103155,PRD2238,3,$354.34,1063.02,NGN
OL512395,ORD-104899,PRD2033,3,58.25,174.75,NGN
OL512396,ORD-107541,PRD2122,1,$346.23,346.23,EUR
OL512397,ORD-107198,PRD2157,0,71.9,,NGN
OL512398,ORD-106784,PRD2008,999,440.08,439639.92,USD
OL512399,ORD-106444,PRD2132,5,412.01,2060.05,EUR
OL512400,ORD-104625,PRD2086,3,118.89,356.67,US Dollar
OL512401,ORD-107099,PRD2012,5,221.4,1107.0,EUR
OL512402,ORD-104889,PRD2007,999,439.08,438640.92,GBP
OL512403,ORD-103377,PRD2238,2,68.48,136.96,EUR
OL512404,ORD-106110,PRD9641,3,$272.55,817.65,EUR
OL512405,ORD-100473,PRD2048,3,292.65,877.95,GBP
OL512406,ORD-103376,PRD2132,2,141.33,282.66,USD
OL512407,ORD-100721,PRD2120,4,101.02,404.08,NGN
OL512408,ORD-107001,PRD2056,4,488.24,1952.96,NGN
OL512409,ORD-108291,PRD2040,2,$498.25,996.5,EUR
OL512410,ORD-102295,PRD2240,3,369.59,1108.77,GBP
OL512411,ORD-103792,PRD2191,2,204.7,409.4,NGN
OL512412,ORD-103414,PRD2139,4,458.1,1832.4,NGN
OL512413,ORD-106819,PRD2030,5,$88.12,440.6,NGN
OL512414,ORD-102278,PRD2067,0,495.53,,usd
OL512415,ORD-102067,PRD2056,1,153.43,153.43,EUR
OL512416,ORD-100853,PRD2237,0,378.61,,usd
OL512417,ORD-100665,PRD2226,999,197.08,196882.92,US Dollar
OL512418,ORD-104200,PRD2078,0,330.64,,NGN
OL512419,ORD-104848,PRD2138,1,290.35,290.35,usd
OL512420,ORD-102726,PRD2150,0,$188.02,,usd
OL512421,ORD-107337,PRD2067,1,$177.2,177.2,NGN
OL512422,ORD-102107,PRD2134,-1,61.15,,US Dollar
OL512423,ORD-104797,PRD2139,3,91.05,273.15,US Dollar
OL512424,ORD-107959,PRD2241,4,60.98,243.92,NGN
OL512425,ORD-104062,PRD2160,-1,434.06,,USD
OL512426,ORD-106176,PRD2111,1,$38.26,38.26,EUR
OL512427,ORD-104567,PRD2146,5,386.16,1930.8,USD
OL512428,ORD-108999,PRD2225,3,281.16,843.48,GBP
OL512429,ORD-106853,PRD2171,5,157.67,788.35,GBP
OL512430,ORD-107839,PRD2088,-1,169.3,,GBP
OL512431,ORD-103088,PRD2195,1,46.59,46.59,US Dollar
OL512432,ORD-107982,PRD2170,3,282.57,847.71,US Dollar
OL512433,ORD-105932,PRD2158,4,390.32,1561.28,usd
OL512434,ORD-108314,PRD2097,-1,$158.0,,GBP
OL512435,ORD-107114,PRD2088,5,320.56,1602.8,usd
OL512436,ORD-103287,PRD2248,4,354.02,1416.08,USD
OL512437,ORD-103462,PRD2141,999,454.32,453865.68,NGN
OL512438,ORD-108539,PRD2234,5,91.58,457.9,EUR
OL512439,ORD-106573,PRD2208,999,$309.23,308920.77,usd
OL512440,ORD-108604,PRD2198,3,344.85,1034.55,EUR
OL512441,ORD-102380,PRD2164,999,67.96,67892.04,NGN
OL512442,ORD-108472,PRD2147,4,489.05,1956.2,GBP
OL512443,ORD-103294,PRD2120,5,461.14,2305.7,US Dollar
OL512444,ORD-102171,PRD2118,2,182.04,364.08,usd
OL512445,ORD-101941,PRD2232,4,162.02,648.08,NGN
OL512446,ORD-108689,PRD2107,2,377.99,755.98,US Dollar
OL512447,ORD-100414,PRD2144,1,313.56,313.56,EUR
OL512448,ORD-106709,PRD2210,999,186.1,185913.9,usd
OL512449,ORD-108074,PRD2250,2,180.11,360.22,GBP
OL512450,ORD-107792,PRD2102,4,394.6,1578.4,NGN
OL512451,ORD-102988,PRD2232,2,224.31,448.62,GBP
OL512452,ORD-103739,PRD2033,-1,61.87,,EUR
OL512453,ORD-104829,PRD2224,4,498.4,1993.6,GBP
OL512454,ORD-106812,PRD2004,5,318.76,1593.8,NGN
OL512455,ORD-102028,PRD2070,4,89.75,359.0,USD
OL512456,ORD-105137,PRD2248,999,249.55,249300.45,USD
OL512457,ORD-108809,PRD2145,1,320.43,320.43,US Dollar
OL512458,ORD-104646,PRD2238,5,236.29,1181.45,usd
OL512459,ORD-108057,PRD2157,3,444.42,1333.26,US Dollar
OL512460,ORD-107491,PRD2165,3,29.6,88.8,GBP
OL512461,ORD-105014,PRD2144,2,190.32,380.64,usd
OL512462,ORD-106418,PRD2118,0,$373.78,,EUR
OL512463,ORD-108766,PRD2170,999,276.44,276163.56,US Dollar
OL512464,ORD-104624,PRD2221,999,126.74,126613.26,USD
OL512465,ORD-100618,PRD2042,-1,482.85,,USD
OL512466,ORD-102944,PRD2004,3,230.3,690.9,EUR
OL512467,ORD-106057,PRD2013,-1,489.46,,NGN
OL512468,ORD-106106,PRD2098,3,$82.8,248.4,NGN
OL512469,ORD-107228,PRD2124,999,$444.26,443815.74,USD
OL512470,ORD-101560,PRD2187,3,$120.45,361.35,EUR
OL512471,ORD-101477,PRD2101,999,412.53,412117.47,NGN
OL512472,ORD-106254,PRD2199,-1,382.0,,EUR
OL512473,ORD-106645,PRD2223,2,187.64,375.28,GBP
OL512474,ORD-100360,PRD2145,4,352.17,1408.68,usd
OL512475,ORD-102082,PRD2046,3,127.19,381.57,GBP
OL512476,ORD-102822,PRD2179,1,384.03,384.03,EUR
OL512477,ORD-101403,PRD2223,-1,401.66,,USD
OL512478,ORD-107999,PRD2133,1,$383.87,383.87,USD
OL512479,ORD-106925,PRD2143,0,135.31,,usd
OL512480,ORD-104006,PRD2073,5,9.52,47.6,usd
OL512481,ORD-106150,PRD2157,3,$105.24,315.72,NGN
OL512482,ORD-100672,PRD2121,2,457.61,915.22,US Dollar
OL512483,ORD-107421,PRD2032,0,$336.13,,GBP
OL512484,ORD-105042,PRD2229,3,21.13,63.39,usd
OL512485,ORD-102416,PRD2070,2,71.59,143.18,USD
OL512486,ORD-102156,PRD2004,999,401.61,401208.39,NGN
OL512487,ORD-100208,PRD2228,4,243.38,973.52,GBP
OL512488,ORD-102473,PRD2220,5,89.08,445.4,EUR
OL512489,ORD-103320,PRD2078,999,287.74,287452.26,USD
OL512490,ORD-104299,PRD2077,3,161.5,484.5,US Dollar
OL512491,ORD-101317,PRD2001,2,135.57,271.14,GBP
OL512492,ORD-103358,PRD2182,999,303.25,302946.75,US Dollar
OL512493,ORD-108612,PRD2233,-1,165.22,,US Dollar
OL512494,ORD-107309,PRD2028,0,350.52,,NGN
OL512495,ORD-106931,PRD2023,999,399.11,398710.89,NGN
OL512496,ORD-100721,PRD2122,1,$48.38,48.38,EUR
OL512497,ORD-104273,PRD2097,-1,315.45,,US Dollar
OL512498,ORD-104058,PRD2029,5,$284.67,1423.35,USD
OL512499,ORD-104727,PRD2104,-1,344.87,,EUR
OL512500,ORD-102537,PRD2163,2,153.62,307.24,usd
OL512501,ORD-102416,PRD2117,5,141.19,705.95,EUR
OL512502,ORD-102513,PRD2004,4,58.2,232.8,USD
OL512503,ORD-105097,PRD2146,1,200.91,200.91,USD
OL512504,ORD-102546,PRD2052,1,$132.17,132.17,EUR
OL512505,ORD-104539,PRD2035,2,409.64,819.28,usd
OL512506,ORD-106073,PRD2235,2,458.83,917.66,USD
OL512507,ORD-102563,PRD2180,2,57.27,114.54,usd
OL512508,ORD-100822,PRD2114,4,287.9,1151.6,GBP
OL512509,ORD-105973,PRD2188,5,131.87,659.35,US Dollar
OL512510,ORD-108746,PRD2059,4,285.73,1142.92,NGN
OL512511,ORD-101710,PRD2118,-1,296.26,,EUR
OL512512,ORD-107460,PRD2113,3,$375.79,1127.37,usd
OL512513,ORD-101582,PRD2135,2,486.17,972.34,usd
OL512514,ORD-106488,PRD2249,0,92.59,,USD
OL512515,ORD-108076,PRD2068,1,199.93,199.93,NGN
OL512516,ORD-100076,PRD2239,5,290.7,1453.5,GBP
OL512517,ORD-100443,PRD2091,1,183.53,183.53,usd
OL512518,ORD-103491,PRD2081,2,160.38,320.76,US Dollar
OL512519,ORD-104667,PRD2064,3,389.33,1167.99,US Dollar
OL512520,ORD-108708,PRD2110,2,138.49,276.98,US Dollar
OL512521,ORD-102382,PRD2246,0,277.13,,USD
OL512522,ORD-100810,PRD2104,5,$212.45,1062.25,US Dollar
OL512523,ORD-104460,PRD2073,4,$419.4,1677.6,GBP
OL512524,ORD-104601,PRD2122,2,314.08,628.16,US Dollar
OL512525,ORD-105000,PRD2047,4,$70.35,281.4,GBP
OL512526,ORD-103218,PRD2168,999,457.94,457482.06,GBP
OL512527,ORD-104641,PRD2013,0,199.07,,NGN
OL512528,ORD-101151,PRD2003,4,431.64,1726.56,usd
OL512529,ORD-105356,PRD2173,4,287.33,1149.32,EUR
OL512530,ORD-107733,PRD2238,999,130.4,130269.6,usd
OL512531,ORD-107617,PRD2194,2,231.23,462.46,GBP
OL512532,ORD-105456,PRD2231,2,241.95,483.9,EUR
OL512533,ORD-108978,PRD2189,2,350.74,701.48,usd
OL512534,ORD-106498,PRD2191,3,88.29,264.87,EUR
OL512535,ORD-102362,PRD2163,1,100.02,100.02,usd
OL512536,ORD-107700,PRD2013,-1,$87.0,,EUR
OL512537,ORD-104526,PRD2023,3,$370.92,1112.76,GBP
OL512538,ORD-107652,PRD2078,-1,375.38,,usd
OL512539,ORD-100248,PRD2052,3,30.06,90.18,usd
OL512540,ORD-104899,PRD2039,1,201.56,201.56,NGN
OL512541,ORD-100413,PRD2011,1,486.91,486.91,US Dollar
OL512542,ORD-104011,PRD2003,2,371.3,742.6,NGN
OL512543,ORD-106594,PRD2206,-1,136.73,,GBP
OL512544,ORD-105484,PRD2087,5,451.53,2257.65,GBP
OL512545,ORD-106094,PRD2051,5,307.34,1536.7,GBP
OL512546,ORD-107608,PRD2053,1,23.46,23.46,GBP
OL512547,ORD-107945,PRD2151,2,135.18,270.36,USD
OL512548,ORD-108626,PRD2184,1,414.35,414.35,EUR
OL512549,ORD-103733,PRD2090,3,$241.51,724.53,NGN
OL512550,ORD-107931,PRD2028,0,176.42,,US Dollar
OL512551,ORD-106056,PRD2233,3,10.15,30.45,usd
OL512552,ORD-105911,PRD2206,5,396.66,1983.3,US Dollar
OL512553,ORD-105960,PRD2103,-1,30.07,,GBP
OL512554,ORD-101623,PRD2127,5,$12.97,64.85,GBP
OL512555,ORD-102931,PRD2077,5,26.53,132.65,GBP
OL512556,ORD-107774,PRD2088,2,202.1,404.2,US Dollar
OL512557,ORD-102660,PRD2235,999,102.02,101917.98,EUR
OL512558,ORD-103115,PRD2159,0,278.49,,usd
OL512559,ORD-108917,PRD2092,4,254.38,1017.52,USD
OL512560,ORD-107901,PRD2070,0,440.37,,USD
OL512561,ORD-102780,PRD2127,2,49.39,98.78,EUR
OL512562,ORD-106482,PRD2013,-1,67.91,,GBP
OL512563,ORD-107168,PRD2001,999,408.3,407891.7,USD
OL512564,ORD-101411,PRD2112,999,58.87,58811.13,GBP
OL512565,ORD-105547,PRD2029,2,429.09,858.18,NGN
OL512566,ORD-102541,PRD2050,3,70.22,210.66,US Dollar
OL512567,ORD-104260,PRD2155,2,139.57,279.14,US Dollar
OL512568,ORD-102275,PRD2072,5,153.79,768.95,EUR
OL512569,ORD-100257,PRD2075,4,211.39,845.56,EUR
OL512570,ORD-108871,PRD2219,5,276.99,1384.95,EUR
OL512571,ORD-105759,PRD2135,5,378.38,1891.9,GBP
OL512572,ORD-104268,PRD2022,999,9.99,9980.01,EUR
OL512573,ORD-105976,PRD2175,2,461.97,923.94,GBP
OL512574,ORD-103784,PRD2032,1,214.42,214.42,NGN
OL512575,ORD-104270,PRD2075,4,16.87,67.48,GBP
OL512576,ORD-107307,PRD2247,2,247.15,494.3,EUR
OL512577,ORD-102962,PRD2099,1,111.74,111.74,GBP
OL512578,ORD-105707,PRD2129,1,$378.21,378.21,US Dollar
OL512579,ORD-107339,PRD2206,0,220.46,,USD
OL512580,ORD-105723,PRD2205,-1,84.41,,GBP
OL512581,ORD-105520,PRD2049,0,412.95,,EUR
OL512582,ORD-107159,PRD2168,1,219.28,219.28,US Dollar
OL512583,ORD-108190,PRD2029,2,67.82,135.64,NGN
OL512584,ORD-104004,PRD2159,4,336.55,1346.2,EUR
OL512585,ORD-101082,PRD2104,999,390.21,389819.79,NGN
OL512586,ORD-106317,PRD2073,3,403.54,1210.62,EUR
OL512587,ORD-108900,PRD2068,-1,198.71,,US Dollar
OL512588,ORD-105310,PRD2061,2,263.32,526.64,GBP
OL512589,ORD-105870,PRD2127,5,483.82,2419.1,EUR
OL512590,ORD-100122,PRD2144,999,$225.68,225454.32,usd
OL512591,ORD-101676,PRD2067,2,199.03,398.06,EUR
OL512592,ORD-105777,PRD2203,0,380.9,,NGN
OL512593,ORD-101355,PRD2131,2,478.38,956.76,US Dollar
OL512594,ORD-102185,PRD2176,3,$391.81,1175.43,usd
OL512595,ORD-104969,PRD2049,4,$81.75,327.0,NGN
OL512596,ORD-104305,PRD2062,3,$368.13,1104.39,NGN
OL512597,ORD-103367,PRD2140,-1,71.1,,NGN
OL512598,ORD-102048,PRD2092,2,183.81,367.62,NGN
OL512599,ORD-103408,PRD2125,4,25.2,100.8,EUR
OL512600,ORD-100411,PRD2193,1,285.63,285.63,NGN
OL512601,ORD-100259,PRD2182,3,314.98,944.94,GBP
OL512602,ORD-106030,PRD2239,3,224.17,672.51,USD
OL512603,ORD-101378,PRD2196,5,195.45,977.25,NGN
OL512604,ORD-105245,PRD2178,5,305.16,1525.8,GBP
OL512605,ORD-105265,PRD2184,3,2.16,6.48,usd
OL512606,ORD-108389,PRD2163,4,428.98,1715.92,GBP
OL512607,ORD-107028,PRD2075,1,127.91,127.91,EUR
OL512608,ORD-102281,PRD2164,3,12.64,37.92,GBP
OL512609,ORD-100340,PRD2100,2,131.45,262.9,US Dollar
OL512610,ORD-107640,PRD2166,0,167.86,,GBP
OL512611,ORD-108239,PRD2167,3,30.89,92.67,US Dollar
OL512612,ORD-106108,PRD2204,2,285.08,570.16,NGN
OL512613,ORD-100736,PRD2054,999,16.88,16863.12,USD
OL512614,ORD-105034,PRD2012,-1,485.35,,GBP
OL512615,ORD-107691,PRD2224,4,465.93,1863.72,US Dollar
OL512616,ORD-105620,PRD2201,4,69.2,276.8,usd
OL512617,ORD-108469,PRD2113,1,71.64,71.64,US Dollar
OL512618,ORD-105329,PRD2222,2,439.83,879.66,USD
OL512619,ORD-101248,PRD2124,2,106.35,212.7,usd
OL512620,ORD-108468,PRD2125,3,341.35,1024.05,usd
OL512621,ORD-103754,PRD2168,4,$119.39,477.56,GBP
OL512622,ORD-100933,PRD2208,4,$69.45,277.8,GBP
OL512623,ORD-102608,PRD2056,2,376.46,752.92,USD
OL512624,ORD-106240,PRD2086,5,428.05,2140.25,GBP
OL512625,ORD-107369,PRD2124,3,438.41,1315.23,usd
OL512626,ORD-107790,PRD2195,999,$247.7,247452.3,NGN
OL512627,ORD-101270,PRD2032,999,347.04,346692.96,US Dollar
OL512628,ORD-105724,PRD2159,3,180.94,542.82,USD
OL512629,ORD-105297,PRD2096,999,295.68,295384.32,NGN
OL512630,ORD-106382,PRD2117,2,162.61,325.22,US Dollar
OL512631,ORD-107279,PRD2247,0,294.44,,usd
OL512632,ORD-100862,PRD2135,5,440.03,2200.15,USD
OL512633,ORD-102519,PRD2082,3,131.39,394.17,NGN
OL512634,ORD-100037,PRD2071,4,168.78,675.12,US Dollar
OL512635,ORD-103490,PRD2193,2,$73.44,146.88,usd
OL512636,ORD-105510,PRD2033,999,490.02,489529.98,US Dollar
OL512637,ORD-103391,PRD2075,3,423.82,1271.46,GBP
OL512638,ORD-105586,PRD2134,1,9.41,9.41,usd
OL512639,ORD-107348,PRD2071,0,$23.12,,EUR
OL512640,ORD-104793,PRD2204,3,$317.95,953.85,US Dollar
OL512641,ORD-100065,PRD2098,2,244.91,489.82,USD
OL512642,ORD-104338,PRD2169,3,$402.47,1207.41,US Dollar
OL512643,ORD-101524,PRD2067,5,437.65,2188.25,USD
OL512644,ORD-108980,PRD2243,2,291.6,583.2,USD
OL512645,ORD-103934,PRD2198,3,$69.79,209.37,EUR
OL512646,ORD-101639,PRD2050,1,$80.68,80.68,EUR
OL512647,ORD-100791,PRD2209,1,90.35,90.35,EUR
OL512648,ORD-103673,PRD2094,5,271.69,1358.45,EUR
OL512649,ORD-102044,PRD2033,2,$320.32,640.64,NGN
OL512650,ORD-107261,PRD2137,999,$3.54,3536.46,usd
OL512651,ORD-103495,PRD2029,2,118.37,236.74,GBP
OL512652,ORD-104474,PRD2034,3,43.58,130.74,NGN
OL512653,ORD-108253,PRD2018,-1,428.18,,USD
OL512654,ORD-105747,PRD2043,1,364.62,364.62,US Dollar
OL512655,ORD-108101,PRD2191,5,317.63,1588.15,usd
OL512656,ORD-101806,PRD2102,999,357.24,356882.76,NGN
OL512657,ORD-101328,PRD2030,2,$451.7,903.4,GBP
OL512658,ORD-107872,PRD2155,4,234.41,937.64,GBP
OL512659,ORD-106387,PRD2063,4,153.91,615.64,usd
OL512660,ORD-107333,PRD2086,999,53.01,52956.99,USD
OL512661,ORD-108625,PRD2060,-1,67.75,,GBP
OL512662,ORD-103654,PRD2130,-1,334.37,,US Dollar
OL512663,ORD-102939,PRD2052,4,78.31,313.24,GBP
OL512664,ORD-103010,PRD2135,4,203.09,812.36,GBP
OL512665,ORD-104375,PRD2164,2,279.71,559.42,usd
OL512666,ORD-100135,PRD2134,-1,493.44,,EUR
OL512667,ORD-106390,PRD2132,4,444.26,1777.04,USD
OL512668,ORD-104419,PRD2004,0,224.15,,NGN
OL512669,ORD-100175,PRD2168,1,45.04,45.04,US Dollar
OL512670,ORD-104112,PRD2039,1,131.7,131.7,US Dollar
OL512671,ORD-100950,PRD2059,4,365.86,1463.44,GBP
OL512672,ORD-103540,PRD2016,-1,78.9,,NGN
OL512673,ORD-103261,PRD2232,3,8.01,24.03,EUR
OL512674,ORD-102640,PRD2076,1,167.45,167.45,USD
OL512675,ORD-104485,PRD2066,1,46.63,46.63,USD
OL512676,ORD-100395,PRD2130,3,113.99,341.97,NGN
OL512677,ORD-107175,PRD2016,3,351.32,1053.96,usd
OL512678,ORD-105027,PRD2171,4,289.72,1158.88,NGN
OL512679,ORD-105293,PRD2065,3,63.98,191.94,USD
OL512680,ORD-101911,PRD2159,0,147.2,,USD
OL512681,ORD-105846,PRD2179,2,362.23,724.46,NGN
OL512682,ORD-108417,PRD2097,1,385.98,385.98,US Dollar
OL512683,ORD-106297,PRD2192,3,88.07,264.21,USD
OL512684,ORD-106924,PRD2154,5,25.39,126.95,usd
OL512685,ORD-108202,PRD2138,3,439.97,1319.91,NGN
OL512686,ORD-107266,PRD2232,-1,309.09,,US Dollar
OL512687,ORD-102176,PRD2209,0,369.77,,usd
OL512688,ORD-107097,PRD2106,1,130.29,130.29,USD
OL512689,ORD-103235,PRD2065,1,96.89,96.89,usd
OL512690,ORD-100337,PRD2110,2,431.64,863.28,GBP
OL512691,ORD-100581,PRD2164,0,$4.59,,EUR
OL512692,ORD-105591,PRD2049,2,131.1,262.2,USD
OL512693,ORD-102211,PRD2248,1,486.08,486.08,GBP
OL512694,ORD-108334,PRD2169,5,354.12,1770.6,NGN
OL512695,ORD-101482,PRD2041,5,120.46,602.3,USD
OL512696,ORD-100462,PRD2161,5,426.41,2132.05,NGN
OL512697,ORD-101114,PRD2071,2,315.01,630.02,US Dollar
OL512698,ORD-102915,PRD2112,3,395.6,1186.8,GBP
OL512699,ORD-107257,PRD2221,2,415.91,831.82,usd
OL512700,ORD-105071,PRD2180,4,20.4,81.6,USD
OL512701,ORD-101593,PRD2149,2,123.74,247.48,USD
OL512702,ORD-106910,PRD2145,2,14.14,28.28,USD
OL512703,ORD-103858,PRD2084,1,474.86,474.86,GBP
OL512704,ORD-104938,PRD2239,0,$347.68,,GBP
OL512705,ORD-104325,PRD2246,1,4.94,4.94,EUR
OL512706,ORD-104016,PRD2210,4,137.6,550.4,NGN
OL512707,ORD-107173,PRD2022,1,423.45,423.45,NGN
OL512708,ORD-103868,PRD2032,999,$381.61,381228.39,EUR
OL512709,ORD-106333,PRD2245,0,170.26,,EUR
OL512710,ORD-104009,PRD2106,3,396.86,1190.58,NGN
OL512711,ORD-108492,PRD2097,5,184.35,921.75,EUR
OL512712,ORD-100924,PRD9298,0,$77.61,,EUR
OL512713,ORD-106403,PRD2215,1,34.92,34.92,NGN
OL512714,ORD-105663,PRD2105,3,303.44,910.32,USD
OL512715,ORD-100896,PRD2239,-1,247.48,,GBP
OL512716,ORD-108935,PRD2054,0,265.55,,GBP
OL512717,ORD-100696,PRD2125,0,453.26,,GBP
OL512718,ORD-105561,PRD2214,5,277.56,1387.8,GBP
OL512719,ORD-108635,PRD2230,999,347.8,347452.2,EUR
OL512720,ORD-105322,PRD2144,3,172.67,518.01,EUR
OL512721,ORD-100868,PRD2212,0,356.02,,GBP
OL512722,ORD-103872,PRD2004,999,418.91,418491.09,NGN
OL512723,ORD-100728,PRD2174,-1,494.56,,usd
OL512724,ORD-101414,PRD2107,999,189.32,189130.68,GBP
OL512725,ORD-105236,PRD2096,0,159.04,,US Dollar
OL512726,ORD-105354,PRD2184,3,$50.92,152.76,NGN
OL512727,ORD-101539,PRD2209,3,379.56,1138.68,usd
OL512728,ORD-105070,PRD2001,5,65.95,329.75,US Dollar
OL512729,ORD-107984,PRD2024,0,$399.71,,NGN
OL512730,ORD-105374,PRD2065,0,468.88,,USD
OL512731,ORD-101854,PRD2164,5,115.94,579.7,GBP
OL512732,ORD-100680,PRD2240,4,335.13,1340.52,GBP
OL512733,ORD-105732,PRD2120,1,5.75,5.75,USD
OL512734,ORD-104034,PRD2058,3,50.49,151.47,EUR
OL512735,ORD-100889,PRD2023,2,$104.49,208.98,USD
OL512736,ORD-100538,PRD2179,4,$272.97,1091.88,USD
OL512737,ORD-105702,PRD2096,4,251.6,1006.4,usd
OL512738,ORD-107008,PRD2016,3,94.07,282.21,EUR
OL512739,ORD-100303,PRD2218,4,$452.93,1811.72,GBP
OL512740,ORD-100278,PRD2082,3,$345.24,1035.72,USD
OL512741,ORD-105863,PRD2049,4,304.41,1217.64,GBP
OL512742,ORD-101565,PRD2206,2,116.01,232.02,GBP
OL512743,ORD-101303,PRD2045,5,$331.3,1656.5,usd
OL512744,ORD-103641,PRD2056,0,369.51,,USD
OL512745,ORD-103426,PRD2122,5,63.63,318.15,EUR
